bbl,year,isElig,isQTL,isSWL,isBot50nta,isBot25boro,isBot20boro,isBot10boro,isBot25nta,isBot20nta,isBot10nta,boro,nta,sale_date,sale_qtr,sale_year,pair_id,sale1_date,is_spec_tot_50thQ,is_spec_tot_75thQ,is_spec_tot_90thQ,is_spec_tot_50thY,is_spec_tot_75thY,is_spec_tot_90thY,rsu,HPDv_all,HPDv_C,evicts,th_found,demo_filed,demos,alt1_filed,alt1s
1019030062,2020,1,1,1,1,0,0,0,0,0,0,1,Central Harlem South,2018-05-17T00:00:00Z,2018.25,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,4,NA,NA,NA,NA,NA,NA
1019030062,2021,1,1,1,1,0,0,0,0,0,0,1,Central Harlem South,2018-05-17T00:00:00Z,2018.25,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,NA,NA,NA,NA,NA,NA
1019030062,2022,1,1,1,1,0,0,0,0,0,0,1,Central Harlem South,2018-05-17T00:00:00Z,2018.25,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,NA,NA,NA,NA,NA,NA
1019030062,2023,1,1,1,1,0,0,0,0,0,0,1,Central Harlem South,2018-05-17T00:00:00Z,2018.25,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3046750045,2016,1,1,0,1,0,0,0,0,0,0,3,Rugby-Remsen Village,2020-02-04T00:00:00Z,2020,2020,NA,NA,NA,NA,NA,NA,NA,NA,33,21,8,NA,NA,NA,NA,NA,NA
3046750045,2017,1,1,0,1,0,0,0,0,0,0,3,Rugby-Remsen Village,2020-02-04T00:00:00Z,2020,2020,NA,NA,NA,NA,NA,NA,NA,NA,33,15,14,NA,NA,NA,NA,NA,NA
3046750045,2018,1,1,0,1,0,0,0,0,0,0,3,Rugby-Remsen Village,2020-02-04T00:00:00Z,2020,2020,NA,NA,NA,NA,NA,NA,NA,NA,33,153,46,NA,NA,NA,NA,NA,NA
3046750045,2019,1,1,0,1,0,0,0,0,0,0,3,Rugby-Remsen Village,2020-02-04T00:00:00Z,2020,2020,NA,NA,NA,NA,NA,NA,NA,NA,33,53,20,1,NA,NA,NA,NA,NA
3046750045,2020,1,1,0,1,0,0,0,0,0,0,3,Rugby-Remsen Village,2020-02-04T00:00:00Z,2020,2020,NA,NA,NA,NA,NA,NA,NA,NA,33,161,71,NA,NA,NA,NA,NA,NA
3046750045,2021,1,1,0,1,0,0,0,0,0,0,3,Rugby-Remsen Village,2020-02-04T00:00:00Z,2020,2020,NA,NA,NA,NA,NA,NA,NA,NA,34,95,30,NA,NA,NA,NA,NA,NA
3046750045,2022,1,1,0,1,0,0,0,0,0,0,3,Rugby-Remsen Village,2020-02-04T00:00:00Z,2020,2020,NA,NA,NA,NA,NA,NA,NA,NA,34,108,37,NA,NA,NA,NA,NA,NA
3046750045,2023,1,1,0,1,0,0,0,0,0,0,3,Rugby-Remsen Village,2020-02-04T00:00:00Z,2020,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1002760034,2016,1,1,1,1,1,1,1,1,1,1,1,Chinatown,2018-12-18T00:00:00Z,2018.75,2018,NA,NA,NA,NA,NA,NA,NA,NA,10,12,2,NA,NA,NA,NA,NA,NA
1002760034,2017,1,1,1,1,1,1,1,1,1,1,1,Chinatown,2018-12-18T00:00:00Z,2018.75,2018,NA,NA,NA,NA,NA,NA,NA,NA,10,28,6,NA,NA,NA,NA,NA,NA
1002760034,2018,1,1,1,1,1,1,1,1,1,1,1,Chinatown,2018-12-18T00:00:00Z,2018.75,2018,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1002760034,2019,1,1,1,1,1,1,1,1,1,1,1,Chinatown,2018-12-18T00:00:00Z,2018.75,2018,NA,NA,NA,NA,NA,NA,NA,NA,7,32,12,NA,NA,NA,NA,NA,NA
1002760034,2020,1,1,1,1,1,1,1,1,1,1,1,Chinatown,2018-12-18T00:00:00Z,2018.75,2018,NA,NA,NA,NA,NA,NA,NA,NA,7,1,1,NA,NA,NA,NA,NA,NA
1002760034,2021,1,1,1,1,1,1,1,1,1,1,1,Chinatown,2018-12-18T00:00:00Z,2018.75,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,5,NA,NA,NA,NA,NA,NA
1002760034,2022,1,1,1,1,1,1,1,1,1,1,1,Chinatown,2018-12-18T00:00:00Z,2018.75,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,10,NA,NA,NA,NA,NA,NA
1002760034,2023,1,1,1,1,1,1,1,1,1,1,1,Chinatown,2018-12-18T00:00:00Z,2018.75,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3019290051,2016,1,1,1,1,1,0,0,0,0,0,3,Clinton Hill,2021-02-26T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
3019290051,2017,1,1,1,1,1,0,0,0,0,0,3,Clinton Hill,2021-02-26T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
3019290051,2018,1,1,1,1,1,0,0,0,0,0,3,Clinton Hill,2021-02-26T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
3019290051,2019,1,1,1,1,1,0,0,0,0,0,3,Clinton Hill,2021-02-26T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
3019290051,2020,1,1,1,1,1,0,0,0,0,0,3,Clinton Hill,2021-02-26T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
3019290051,2021,1,1,1,1,1,0,0,0,0,0,3,Clinton Hill,2021-02-26T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
3019290051,2022,1,1,1,1,1,0,0,0,0,0,3,Clinton Hill,2021-02-26T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
3019290051,2023,1,1,1,1,1,0,0,0,0,0,3,Clinton Hill,2021-02-26T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1004060011,2016,1,1,0,0,0,0,0,0,0,0,1,East Village,2021-07-08T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,27,11,NA,NA,NA,NA,NA,NA,NA
1004060011,2017,1,1,0,0,0,0,0,0,0,0,1,East Village,2021-07-08T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,27,26,3,NA,NA,NA,NA,NA,NA
1004060011,2018,1,1,0,0,0,0,0,0,0,0,1,East Village,2021-07-08T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,27,1,1,NA,NA,NA,NA,NA,NA
1004060011,2019,1,1,0,0,0,0,0,0,0,0,1,East Village,2021-07-08T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA
1004060011,2020,1,1,0,0,0,0,0,0,0,0,1,East Village,2021-07-08T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA
1004060011,2021,1,1,0,0,0,0,0,0,0,0,1,East Village,2021-07-08T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,27,20,5,NA,NA,NA,NA,NA,NA
1004060011,2022,1,1,0,0,0,0,0,0,0,0,1,East Village,2021-07-08T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,27,31,8,NA,NA,NA,NA,NA,NA
1004060011,2023,1,1,0,0,0,0,0,0,0,0,1,East Village,2021-07-08T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019200007,2016,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-05-24T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,24,53,11,NA,NA,NA,NA,NA,NA
1019200007,2016,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-07-09T00:00:00Z,2019.5,2019,NA,NA,NA,NA,NA,NA,NA,NA,24,53,11,NA,NA,NA,NA,NA,NA
1019200007,2017,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-05-24T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,24,18,3,NA,NA,NA,NA,NA,NA
1019200007,2017,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-07-09T00:00:00Z,2019.5,2019,NA,NA,NA,NA,NA,NA,NA,NA,24,18,3,NA,NA,NA,NA,NA,NA
1019200007,2018,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-05-24T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,24,39,10,NA,NA,NA,NA,NA,NA
1019200007,2018,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-07-09T00:00:00Z,2019.5,2019,NA,NA,NA,NA,NA,NA,NA,NA,24,39,10,NA,NA,NA,NA,NA,NA
1019200007,2019,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-05-24T00:00:00Z,2019.25,2019,156,2019-05-24,0,0,0,0,0,0,24,53,15,NA,NA,NA,NA,NA,NA
1019200007,2019,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-07-09T00:00:00Z,2019.5,2019,156,2019-05-24,0,0,0,0,0,0,24,53,15,NA,NA,NA,NA,NA,NA
1019200007,2020,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-05-24T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,24,11,NA,NA,NA,NA,NA,NA,NA
1019200007,2020,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-07-09T00:00:00Z,2019.5,2019,NA,NA,NA,NA,NA,NA,NA,NA,24,11,NA,NA,NA,NA,NA,NA,NA
1019200007,2021,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-05-24T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
1019200007,2021,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-07-09T00:00:00Z,2019.5,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
1019200007,2022,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-05-24T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA
1019200007,2022,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-07-09T00:00:00Z,2019.5,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,NA,NA,NA,NA,NA,NA
1019200007,2023,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-05-24T00:00:00Z,2019.25,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1019200007,2023,1,1,0,1,0,0,0,0,0,0,1,Central Harlem North-Polo Grounds,2019-07-09T00:00:00Z,2019.5,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2033560185,2016,1,1,1,1,1,1,1,0,0,0,2,Norwood,2019-11-19T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,66,79,14,NA,NA,NA,NA,NA,NA
2033560185,2017,1,1,1,1,1,1,1,0,0,0,2,Norwood,2019-11-19T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,66,127,34,NA,NA,NA,NA,NA,NA
2033560185,2018,1,1,1,1,1,1,1,0,0,0,2,Norwood,2019-11-19T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,66,186,46,1,NA,NA,NA,NA,NA
2033560185,2019,1,1,1,1,1,1,1,0,0,0,2,Norwood,2019-11-19T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,66,219,54,NA,NA,NA,NA,NA,NA
2033560185,2020,1,1,1,1,1,1,1,0,0,0,2,Norwood,2019-11-19T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,66,12,7,NA,NA,NA,NA,NA,NA
2033560185,2021,1,1,1,1,1,1,1,0,0,0,2,Norwood,2019-11-19T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,66,77,24,NA,NA,NA,NA,NA,NA
2033560185,2022,1,1,1,1,1,1,1,0,0,0,2,Norwood,2019-11-19T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,66,69,20,NA,NA,NA,NA,NA,NA
2033560185,2023,1,1,1,1,1,1,1,0,0,0,2,Norwood,2019-11-19T00:00:00Z,2019.75,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021110044,2016,1,1,0,1,0,0,0,0,0,0,1,Washington Heights South,2018-09-26T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7,NA,NA,NA,NA,NA,NA
1021110044,2017,1,1,0,1,0,0,0,0,0,0,1,Washington Heights South,2018-09-26T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,9,49,13,NA,NA,NA,NA,NA,NA
1021110044,2018,1,1,0,1,0,0,0,0,0,0,1,Washington Heights South,2018-09-26T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,9,3,3,1,NA,NA,NA,NA,NA
1021110044,2019,1,1,0,1,0,0,0,0,0,0,1,Washington Heights South,2018-09-26T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,17,NA,NA,NA,NA,NA,NA
1021110044,2020,1,1,0,1,0,0,0,0,0,0,1,Washington Heights South,2018-09-26T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,11,NA,NA,NA,NA,NA,NA
1021110044,2021,1,1,0,1,0,0,0,0,0,0,1,Washington Heights South,2018-09-26T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
1021110044,2022,1,1,0,1,0,0,0,0,0,0,1,Washington Heights South,2018-09-26T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3,NA,NA,NA,NA,NA,NA
1021110044,2023,1,1,0,1,0,0,0,0,0,0,1,Washington Heights South,2018-09-26T00:00:00Z,2018.5,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020670036,2016,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2020-06-15T00:00:00Z,2020.25,2020,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,NA,NA,NA,NA,NA,NA
1020670036,2016,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2021-12-16T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,NA,NA,NA,NA,NA,NA
1020670036,2017,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2020-06-15T00:00:00Z,2020.25,2020,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA
1020670036,2017,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2021-12-16T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA
1020670036,2018,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2020-06-15T00:00:00Z,2020.25,2020,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA
1020670036,2018,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2021-12-16T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA
1020670036,2019,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2020-06-15T00:00:00Z,2020.25,2020,NA,NA,NA,NA,NA,NA,NA,NA,21,2,2,NA,NA,NA,NA,NA,NA
1020670036,2019,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2021-12-16T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,21,2,2,NA,NA,NA,NA,NA,NA
1020670036,2020,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2020-06-15T00:00:00Z,2020.25,2020,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA
1020670036,2020,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2021-12-16T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA
1020670036,2021,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2020-06-15T00:00:00Z,2020.25,2020,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA
1020670036,2021,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2021-12-16T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA
1020670036,2022,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2020-06-15T00:00:00Z,2020.25,2020,NA,NA,NA,NA,NA,NA,NA,NA,21,11,1,NA,NA,NA,NA,NA,NA
1020670036,2022,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2021-12-16T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,21,11,1,NA,NA,NA,NA,NA,NA
1020670036,2023,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2020-06-15T00:00:00Z,2020.25,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1020670036,2023,1,1,1,1,0,0,0,0,0,0,1,Hamilton Heights,2021-12-16T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2032920019,2016,1,1,1,1,0,0,0,0,0,0,2,Bedford Park-Fordham North,2020-07-22T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,31,15,NA,NA,NA,NA,NA,NA,NA
2032920019,2017,1,1,1,1,0,0,0,0,0,0,2,Bedford Park-Fordham North,2020-07-22T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA
2032920019,2018,1,1,1,1,0,0,0,0,0,0,2,Bedford Park-Fordham North,2020-07-22T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,31,5,3,NA,NA,NA,NA,NA,NA
2032920019,2019,1,1,1,1,0,0,0,0,0,0,2,Bedford Park-Fordham North,2020-07-22T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,31,6,3,NA,NA,NA,NA,NA,NA
2032920019,2020,1,1,1,1,0,0,0,0,0,0,2,Bedford Park-Fordham North,2020-07-22T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,31,37,9,NA,NA,NA,NA,NA,NA
2032920019,2021,1,1,1,1,0,0,0,0,0,0,2,Bedford Park-Fordham North,2020-07-22T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,31,2,NA,NA,NA,NA,NA,NA,NA
2032920019,2022,1,1,1,1,0,0,0,0,0,0,2,Bedford Park-Fordham North,2020-07-22T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,31,5,4,NA,NA,NA,NA,NA,NA
2032920019,2023,1,1,1,1,0,0,0,0,0,0,2,Bedford Park-Fordham North,2020-07-22T00:00:00Z,2020.5,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3059380023,2016,1,1,0,1,1,1,1,1,1,1,3,Bay Ridge,2021-09-30T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA
3059380023,2017,1,1,0,1,1,1,1,1,1,1,3,Bay Ridge,2021-09-30T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,31,5,NA,NA,NA,NA,NA,NA,NA
3059380023,2018,1,1,0,1,1,1,1,1,1,1,3,Bay Ridge,2021-09-30T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA
3059380023,2019,1,1,0,1,1,1,1,1,1,1,3,Bay Ridge,2021-09-30T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,31,23,4,NA,NA,NA,NA,NA,NA
3059380023,2020,1,1,0,1,1,1,1,1,1,1,3,Bay Ridge,2021-09-30T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,31,17,4,NA,NA,NA,NA,NA,NA
3059380023,2021,1,1,0,1,1,1,1,1,1,1,3,Bay Ridge,2021-09-30T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,31,9,1,NA,NA,NA,NA,NA,NA
3059380023,2022,1,1,0,1,1,1,1,1,1,1,3,Bay Ridge,2021-09-30T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,42,21,4,1,NA,NA,NA,NA,NA
3059380023,2023,1,1,0,1,1,1,1,1,1,1,3,Bay Ridge,2021-09-30T00:00:00Z,2021.5,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3057570035,2016,1,1,0,1,0,0,0,0,0,0,3,Dyker Heights,2021-10-07T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA
3057570035,2017,1,1,0,1,0,0,0,0,0,0,3,Dyker Heights,2021-10-07T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,27,25,2,NA,NA,NA,NA,NA,NA
3057570035,2018,1,1,0,1,0,0,0,0,0,0,3,Dyker Heights,2021-10-07T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,27,12,1,NA,NA,NA,NA,NA,NA
3057570035,2019,1,1,0,1,0,0,0,0,0,0,3,Dyker Heights,2021-10-07T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,27,8,2,NA,NA,NA,NA,NA,NA
3057570035,2020,1,1,0,1,0,0,0,0,0,0,3,Dyker Heights,2021-10-07T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,22,53,30,NA,NA,NA,NA,NA,NA
3057570035,2021,1,1,0,1,0,0,0,0,0,0,3,Dyker Heights,2021-10-07T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,22,116,31,NA,NA,NA,NA,NA,NA
3057570035,2022,1,1,0,1,0,0,0,0,0,0,3,Dyker Heights,2021-10-07T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,49,NA,NA,NA,NA,NA,NA
3057570035,2023,1,1,0,1,0,0,0,0,0,0,3,Dyker Heights,2021-10-07T00:00:00Z,2021.75,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2028720320,2016,1,1,0,1,0,0,0,0,0,0,2,Highbridge,2021-02-03T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,90,62,5,NA,NA,NA,NA,NA,NA
2028720320,2017,1,1,0,1,0,0,0,0,0,0,2,Highbridge,2021-02-03T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,90,123,6,3,NA,NA,NA,NA,NA
2028720320,2018,1,1,0,1,0,0,0,0,0,0,2,Highbridge,2021-02-03T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,90,72,10,NA,NA,NA,NA,NA,NA
2028720320,2019,1,1,0,1,0,0,0,0,0,0,2,Highbridge,2021-02-03T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,90,99,32,3,NA,NA,NA,NA,NA
2028720320,2020,1,1,0,1,0,0,0,0,0,0,2,Highbridge,2021-02-03T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,90,99,54,NA,NA,NA,NA,NA,NA
2028720320,2021,1,1,0,1,0,0,0,0,0,0,2,Highbridge,2021-02-03T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,90,48,8,NA,NA,NA,NA,NA,NA
2028720320,2022,1,1,0,1,0,0,0,0,0,0,2,Highbridge,2021-02-03T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,90,107,34,NA,NA,NA,NA,NA,NA
2028720320,2023,1,1,0,1,0,0,0,0,0,0,2,Highbridge,2021-02-03T00:00:00Z,2021,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1018800023,2016,1,1,0,1,0,0,0,0,0,0,1,Morningside Heights,2021-06-29T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1018800023,2017,1,1,0,1,0,0,0,0,0,0,1,Morningside Heights,2021-06-29T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1018800023,2018,1,1,0,1,0,0,0,0,0,0,1,Morningside Heights,2021-06-29T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1018800023,2019,1,1,0,1,0,0,0,0,0,0,1,Morningside Heights,2021-06-29T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1018800023,2020,1,1,0,1,0,0,0,0,0,0,1,Morningside Heights,2021-06-29T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1018800023,2021,1,1,0,1,0,0,0,0,0,0,1,Morningside Heights,2021-06-29T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1018800023,2022,1,1,0,1,0,0,0,0,0,0,1,Morningside Heights,2021-06-29T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA
1018800023,2023,1,1,0,1,0,0,0,0,0,0,1,Morningside Heights,2021-06-29T00:00:00Z,2021.25,2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
